Country Origin Name,Country Origin Code,Migration by Gender Name,Migration by Gender Code,Country Dest Name,Country Dest Code,1960 [1960],1970 [1970],1980 [1980],1990 [1990],2000 [2000]
Honduras,HND,Total,TOT,Jamaica,JAM,23,349,194,150,33
Honduras,HND,Total,TOT,Martinique,MTQ,2,5,5,10,12
Honduras,HND,Total,TOT,Mexico,MEX,1527,991,1540,2030,3680
Honduras,HND,Total,TOT,Montserrat,MSR,0,0,0,4,0
Honduras,HND,Total,TOT,Netherlands Antilles,ANT,31,27,24,7,38
Honduras,HND,Total,TOT,Nicaragua,NIC,4503,7598,8539,9158,10960
Honduras,HND,Total,TOT,Panama,PAN,566,581,447,705,853
Honduras,HND,Total,TOT,Paraguay,PRY,0,0,4,22,36
Honduras,HND,Total,TOT,Peru,PER,26,16,6,117,95
Honduras,HND,Total,TOT,Puerto Rico,PRI,8,24,35,444,326
Honduras,HND,Total,TOT,St. Kitts and Nevis,KNA,1,0,0,4,1
Honduras,HND,Total,TOT,St. Lucia,LCA,3,2,0,6,3
Honduras,HND,Total,TOT,St. Vincent and the Grenadines,VCT,0,0,0,3,4
Honduras,HND,Total,TOT,Suriname,SUR,3,2,1,2,2
Honduras,HND,Total,TOT,Trinidad and Tobago,TTO,57,47,53,43,24
Honduras,HND,Total,TOT,Turks and Caicos Islands,TCA,0,0,0,2,3
Honduras,HND,Total,TOT,Uruguay,URY,10,8,6,6,16
Honduras,HND,Total,TOT,"Venezuela, RB",VEN,193,216,310,436,309
Honduras,HND,Total,TOT,Virgin Islands (U.S.),VIR,7,3,17,65,59
Honduras,HND,Total,TOT,"Virgin Islands, British",VGB,0,0,0,2,2
Jamaica,JAM,Female,FEM,Anguilla,AIA,19,29,40,78,139
Jamaica,JAM,Female,FEM,Antigua and Barbuda,ATG,300,408,325,273,1480
Jamaica,JAM,Female,FEM,Argentina,ARG,3,1,0,0,0
Jamaica,JAM,Female,FEM,Aruba,ABW,124,116,110,137,495
Jamaica,JAM,Female,FEM,"Bahamas, The",BHS,50,1894,1762,2143,2382
Jamaica,JAM,Female,FEM,Barbados,BRB,493,399,349,430,502
Jamaica,JAM,Female,FEM,Belize,BLZ,119,156,178,0,142
Jamaica,JAM,Female,FEM,Bolivia,BOL,0,0,0,0,1
Jamaica,JAM,Female,FEM,Brazil,BRA,0,31,57,0,21
Jamaica,JAM,Female,FEM,Cayman Islands,CYM,195,345,1320,2844,5700
Jamaica,JAM,Female,FEM,Chile,CHL,0,0,1,8,8
Jamaica,JAM,Female,FEM,Colombia,COL,2,5,8,12,21
Jamaica,JAM,Female,FEM,Costa Rica,CRI,1035,243,137,116,92
Jamaica,JAM,Female,FEM,Cuba,CUB,2352,2063,930,374,93
Jamaica,JAM,Female,FEM,Dominica,DMA,83,54,26,38,55
Jamaica,JAM,Female,FEM,Dominican Republic,DOM,292,295,235,201,175
Jamaica,JAM,Female,FEM,Ecuador,ECU,0,0,0,0,8
Jamaica,JAM,Female,FEM,El Salvador,SLV,0,2,4,5,2
Jamaica,JAM,Female,FEM,Falkland Islands (Malvinas),FLK,0,0,0,1,0
Jamaica,JAM,Female,FEM,French Guiana,GUF,0,0,0,2,4
Jamaica,JAM,Female,FEM,Grenada,GRD,201,113,32,40,76
Jamaica,JAM,Female,FEM,Guadeloupe,GLP,4,10,19,41,39
Jamaica,JAM,Female,FEM,Guatemala,GTM,60,32,23,61,2
Jamaica,JAM,Female,FEM,Guyana,GUY,0,70,87,23,0
Jamaica,JAM,Female,FEM,Haiti,HTI,101,24,29,37,48
Jamaica,JAM,Female,FEM,Honduras,HND,73,37,50,108,5
Jamaica,JAM,Female,FEM,Jamaica,JAM,0,0,0,0,0
Jamaica,JAM,Female,FEM,Martinique,MTQ,0,0,89,3,3
Jamaica,JAM,Female,FEM,Mexico,MEX,39,50,1,93,77
Jamaica,JAM,Female,FEM,Montserrat,MSR,5,9,10,16,1
Jamaica,JAM,Female,FEM,Netherlands Antilles,ANT,262,248,235,298,864
Jamaica,JAM,Female,FEM,Nicaragua,NIC,6,10,11,12,15
Jamaica,JAM,Female,FEM,Panama,PAN,6258,3231,1082,919,326
Jamaica,JAM,Female,FEM,Paraguay,PRY,0,0,0,0,1
Jamaica,JAM,Female,FEM,Peru,PER,2,1,0,2,2
Jamaica,JAM,Female,FEM,Puerto Rico,PRI,56,167,243,131,2342
Jamaica,JAM,Female,FEM,St. Kitts and Nevis,KNA,24,18,18,37,81
Jamaica,JAM,Female,FEM,St. Lucia,LCA,74,63,54,67,115
Jamaica,JAM,Female,FEM,St. Vincent and the Grenadines,VCT,32,30,28,47,76
Jamaica,JAM,Female,FEM,Suriname,SUR,0,0,0,0,0
Jamaica,JAM,Female,FEM,Trinidad and Tobago,TTO,4028,1830,153,108,161
Jamaica,JAM,Female,FEM,Turks and Caicos Islands,TCA,7,17,45,20,22
Jamaica,JAM,Female,FEM,Uruguay,URY,2,3,0,0,2
Jamaica,JAM,Female,FEM,"Venezuela, RB",VEN,41,55,115,125,67
Jamaica,JAM,Female,FEM,Virgin Islands (U.S.),VIR,14,529,177,279,205
Jamaica,JAM,Female,FEM,"Virgin Islands, British",VGB,4,18,26,144,159
Jamaica,JAM,Male,MAL,Anguilla,AIA,13,25,39,71,116
Jamaica,JAM,Male,MAL,Antigua and Barbuda,ATG,278,411,267,135,769
Jamaica,JAM,Male,MAL,Argentina,ARG,4,2,0,27,0
Jamaica,JAM,Male,MAL,Aruba,ABW,45,44,42,27,227
Jamaica,JAM,Male,MAL,"Bahamas, The",BHS,57,1616,818,786,874
Jamaica,JAM,Male,MAL,Barbados,BRB,275,237,234,220,243
Jamaica,JAM,Male,MAL,Belize,BLZ,167,226,267,0,224
Jamaica,JAM,Male,MAL,Bolivia,BOL,0,0,0,0,1
Jamaica,JAM,Male,MAL,Brazil,BRA,0,25,31,24,36
Jamaica,JAM,Male,MAL,Cayman Islands,CYM,214,333,1128,2207,4928
Jamaica,JAM,Male,MAL,Chile,CHL,0,0,0,6,13
Jamaica,JAM,Male,MAL,Colombia,COL,2,7,11,17,27
Jamaica,JAM,Male,MAL,Costa Rica,CRI,941,275,140,109,71
Jamaica,JAM,Male,MAL,Cuba,CUB,4640,4264,2078,939,227
Jamaica,JAM,Male,MAL,Dominica,DMA,76,49,22,23,35
Jamaica,JAM,Male,MAL,Dominican Republic,DOM,841,710,580,463,338
Jamaica,JAM,Male,MAL,Ecuador,ECU,0,0,0,0,6
Jamaica,JAM,Male,MAL,El Salvador,SLV,0,3,4,5,2
Jamaica,JAM,Male,MAL,Falkland Islands (Malvinas),FLK,0,0,0,0,0
Jamaica,JAM,Male,MAL,French Guiana,GUF,0,0,1,2,3
Jamaica,JAM,Male,MAL,Grenada,GRD,185,101,21,26,46
Jamaica,JAM,Male,MAL,Guadeloupe,GLP,5,6,17,39,32
Jamaica,JAM,Male,MAL,Guatemala,GTM,238,67,21,63,5
Jamaica,JAM,Male,MAL,Guyana,GUY,0,77,92,24,0
Jamaica,JAM,Male,MAL,Haiti,HTI,100,33,43,61,84
Jamaica,JAM,Male,MAL,Honduras,HND,124,52,65,143,16
Jamaica,JAM,Male,MAL,Jamaica,JAM,0,0,0,0,0
Jamaica,JAM,Male,MAL,Martinique,MTQ,0,2,85,2,2
Jamaica,JAM,Male,MAL,Mexico,MEX,48,54,1,34,72
Jamaica,JAM,Male,MAL,Montserrat,MSR,0,2,2,8,0
Jamaica,JAM,Male,MAL,Netherlands Antilles,ANT,206,163,127,212,625
Jamaica,JAM,Male,MAL,Nicaragua,NIC,9,15,17,18,21
Jamaica,JAM,Male,MAL,Panama,PAN,4972,1695,757,1236,237
Jamaica,JAM,Male,MAL,Paraguay,PRY,0,0,0,0,1
Jamaica,JAM,Male,MAL,Peru,PER,2,1,0,2,2
Jamaica,JAM,Male,MAL,Puerto Rico,PRI,54,156,220,82,1988
Jamaica,JAM,Male,MAL,St. Kitts and Nevis,KNA,15,12,11,26,55
Jamaica,JAM,Male,MAL,St. Lucia,LCA,89,73,60,44,86
Jamaica,JAM,Male,MAL,St. Vincent and the Grenadines,VCT,35,32,30,28,45
Jamaica,JAM,Male,MAL,Suriname,SUR,0,0,0,0,0
Jamaica,JAM,Male,MAL,Trinidad and Tobago,TTO,3803,1661,156,93,156
Jamaica,JAM,Male,MAL,Turks and Caicos Islands,TCA,6,15,40,12,13
Jamaica,JAM,Male,MAL,Uruguay,URY,0,0,0,0,1
Jamaica,JAM,Male,MAL,"Venezuela, RB",VEN,56,84,121,95,59
Jamaica,JAM,Male,MAL,Virgin Islands (U.S.),VIR,12,575,124,180,148
Jamaica,JAM,Male,MAL,"Virgin Islands, British",VGB,3,18,18,105,116
Jamaica,JAM,Total,TOT,Anguilla,AIA,32,54,79,149,256
Jamaica,JAM,Total,TOT,Antigua and Barbuda,ATG,577,820,592,408,2249
Jamaica,JAM,Total,TOT,Argentina,ARG,7,3,0,27,0
Jamaica,JAM,Total,TOT,Aruba,ABW,169,160,151,164,722
Jamaica,JAM,Total,TOT,"Bahamas, The",BHS,107,3510,2580,2929,3256
Jamaica,JAM,Total,TOT,Barbados,BRB,768,637,583,650,745
Jamaica,JAM,Total,TOT,Belize,BLZ,286,382,445,0,367
Jamaica,JAM,Total,TOT,Bolivia,BOL,0,0,1,0,2
Jamaica,JAM,Total,TOT,Brazil,BRA,0,57,88,24,57
Jamaica,JAM,Total,TOT,Cayman Islands,CYM,409,678,2447,5051,10628
Jamaica,JAM,Total,TOT,Chile,CHL,0,0,2,14,21
Jamaica,JAM,Total,TOT,Colombia,COL,3,12,20,29,48
Jamaica,JAM,Total,TOT,Costa Rica,CRI,1975,517,277,224,163
Jamaica,JAM,Total,TOT,Cuba,CUB,6993,6327,3008,1312,319
Jamaica,JAM,Total,TOT,Dominica,DMA,159,103,48,61,90
Jamaica,JAM,Total,TOT,Dominican Republic,DOM,1133,1005,815,664,513
Jamaica,JAM,Total,TOT,Ecuador,ECU,0,0,2,2,13
Jamaica,JAM,Total,TOT,El Salvador,SLV,0,5,8,10,4
Jamaica,JAM,Total,TOT,Falkland Islands (Malvinas),FLK,0,0,0,1,0
Jamaica,JAM,Total,TOT,French Guiana,GUF,0,0,2,5,7
Jamaica,JAM,Total,TOT,Grenada,GRD,386,214,53,66,122
Jamaica,JAM,Total,TOT,Guadeloupe,GLP,9,15,35,80,72
Jamaica,JAM,Total,TOT,Guatemala,GTM,298,99,44,123,7
Jamaica,JAM,Total,TOT,Guyana,GUY,0,147,179,47,0
Jamaica,JAM,Total,TOT,Haiti,HTI,201,57,72,98,132
Jamaica,JAM,Total,TOT,Honduras,HND,197,90,115,250,22
Jamaica,JAM,Total,TOT,Jamaica,JAM,0,0,0,0,0
Jamaica,JAM,Total,TOT,Martinique,MTQ,1,2,174,5,6
Jamaica,JAM,Total,TOT,Mexico,MEX,87,104,2,127,149
Jamaica,JAM,Total,TOT,Montserrat,MSR,5,10,13,24,2
Jamaica,JAM,Total,TOT,Netherlands Antilles,ANT,468,411,361,509,1489
Jamaica,JAM,Total,TOT,Nicaragua,NIC,15,25,28,30,36
Jamaica,JAM,Total,TOT,Panama,PAN,11230,4926,1839,2156,563
Jamaica,JAM,Total,TOT,Paraguay,PRY,0,0,1,1,2
Jamaica,JAM,Total,TOT,Peru,PER,4,2,0,4,3
Jamaica,JAM,Total,TOT,Puerto Rico,PRI,109,323,464,212,4331
Jamaica,JAM,Total,TOT,St. Kitts and Nevis,KNA,39,30,29,63,136
Jamaica,JAM,Total,TOT,St. Lucia,LCA,164,136,113,111,201
Jamaica,JAM,Total,TOT,St. Vincent and the Grenadines,VCT,67,62,57,76,120
Jamaica,JAM,Total,TOT,Suriname,SUR,0,0,0,0,0
Jamaica,JAM,Total,TOT,Trinidad and Tobago,TTO,7831,3492,309,200,317
Jamaica,JAM,Total,TOT,Turks and Caicos Islands,TCA,12,32,85,31,35
Jamaica,JAM,Total,TOT,Uruguay,URY,3,3,2,2,3
Jamaica,JAM,Total,TOT,"Venezuela, RB",VEN,97,139,236,220,126
Jamaica,JAM,Total,TOT,Virgin Islands (U.S.),VIR,26,1104,301,458,353
Jamaica,JAM,Total,TOT,"Virgin Islands, British",VGB,7,36,44,249,275
Martinique,MTQ,Female,FEM,Anguilla,AIA,0,1,2,3,5
Martinique,MTQ,Female,FEM,Antigua and Barbuda,ATG,0,0,2,3,0
Martinique,MTQ,Female,FEM,Argentina,ARG,31,15,0,1,0
Martinique,MTQ,Female,FEM,Aruba,ABW,9,9,8,14,5
Martinique,MTQ,Female,FEM,"Bahamas, The",BHS,16,0,3,3,3
Martinique,MTQ,Female,FEM,Barbados,BRB,21,11,3,3,4
Martinique,MTQ,Female,FEM,Belize,BLZ,0,0,0,0,0
Martinique,MTQ,Female,FEM,Bolivia,BOL,0,4,6,0,0
Martinique,MTQ,Female,FEM,Brazil,BRA,0,0,0,38,0
Martinique,MTQ,Female,FEM,Cayman Islands,CYM,0,0,0,1,35
Martinique,MTQ,Female,FEM,Chile,CHL,2,0,15,3,0
Martinique,MTQ,Female,FEM,Colombia,COL,19,17,10,4,2
Martinique,MTQ,Female,FEM,Costa Rica,CRI,0,0,0,0,0
Martinique,MTQ,Female,FEM,Cuba,CUB,15,13,14,14,20
Martinique,MTQ,Female,FEM,Dominica,DMA,6,5,5,18,25
Martinique,MTQ,Female,FEM,Dominican Republic,DOM,173,156,109,74,40
Martinique,MTQ,Female,FEM,Ecuador,ECU,3,5,9,10,3
Martinique,MTQ,Female,FEM,El Salvador,SLV,0,0,0,0,0
Martinique,MTQ,Female,FEM,Falkland Islands (Malvinas),FLK,0,0,0,0,0
Martinique,MTQ,Female,FEM,French Guiana,GUF,1244,1085,1039,1955,3156
Martinique,MTQ,Female,FEM,Grenada,GRD,7,4,1,9,17
Martinique,MTQ,Female,FEM,Guadeloupe,GLP,1448,1,1217,3250,4686
Martinique,MTQ,Female,FEM,Guatemala,GTM,0,0,0,0,0
Martinique,MTQ,Female,FEM,Guyana,GUY,4,12,12,3,0
Martinique,MTQ,Female,FEM,Haiti,HTI,26,7,8,11,14
Martinique,MTQ,Female,FEM,Honduras,HND,0,0,0,0,0
Martinique,MTQ,Female,FEM,Jamaica,JAM,54,3,24,0,20
Martinique,MTQ,Female,FEM,Martinique,MTQ,0,0,0,0,0
Martinique,MTQ,Female,FEM,Mexico,MEX,0,0,0,0,4
Martinique,MTQ,Female,FEM,Montserrat,MSR,0,0,0,0,0
Martinique,MTQ,Female,FEM,Netherlands Antilles,ANT,20,19,18,23,200
Martinique,MTQ,Female,FEM,Nicaragua,NIC,0,0,0,0,0
Martinique,MTQ,Female,FEM,Panama,PAN,0,0,16,0,2
Martinique,MTQ,Female,FEM,Paraguay,PRY,0,0,7,0,2
Martinique,MTQ,Female,FEM,Peru,PER,30,16,1,0,0
Martinique,MTQ,Female,FEM,Puerto Rico,PRI,18,55,80,16,772
Martinique,MTQ,Female,FEM,St. Kitts and Nevis,KNA,2,2,2,9,0
Martinique,MTQ,Female,FEM,St. Lucia,LCA,7,19,33,14,146
Martinique,MTQ,Female,FEM,St. Vincent and the Grenadines,VCT,2,2,2,2,3
Martinique,MTQ,Female,FEM,Suriname,SUR,0,0,0,0,0
Martinique,MTQ,Female,FEM,Trinidad and Tobago,TTO,103,50,12,8,53
Martinique,MTQ,Female,FEM,Turks and Caicos Islands,TCA,0,0,2,6,6
Martinique,MTQ,Female,FEM,Uruguay,URY,28,32,11,12,22
Martinique,MTQ,Female,FEM,"Venezuela, RB",VEN,0,66,0,2,24
Martinique,MTQ,Female,FEM,Virgin Islands (U.S.),VIR,3,37,8,14,29
Martinique,MTQ,Female,FEM,"Virgin Islands, British",VGB,0,0,1,0,0
Martinique,MTQ,Male,MAL,Anguilla,AIA,0,1,2,3,4
Martinique,MTQ,Male,MAL,Antigua and Barbuda,ATG,0,0,1,2,1
Martinique,MTQ,Male,MAL,Argentina,ARG,50,25,0,1,0
Martinique,MTQ,Male,MAL,Aruba,ABW,3,3,3,9,4
Martinique,MTQ,Male,MAL,"Bahamas, The",BHS,19,3,3,1,2
Martinique,MTQ,Male,MAL,Barbados,BRB,19,10,2,2,3
Martinique,MTQ,Male,MAL,Belize,BLZ,0,0,0,0,0
Martinique,MTQ,Male,MAL,Bolivia,BOL,0,4,8,0,0
Martinique,MTQ,Male,MAL,Brazil,BRA,0,0,0,49,0
Martinique,MTQ,Male,MAL,Cayman Islands,CYM,0,0,0,1,36
Martinique,MTQ,Male,MAL,Chile,CHL,4,0,13,2,0
Martinique,MTQ,Male,MAL,Colombia,COL,22,18,10,3,3
Martinique,MTQ,Male,MAL,Costa Rica,CRI,0,0,1,0,0
Martinique,MTQ,Male,MAL,Cuba,CUB,27,25,19,17,50
Martinique,MTQ,Male,MAL,Dominica,DMA,6,5,5,38,56
Martinique,MTQ,Male,MAL,Dominican Republic,DOM,287,218,156,93,22
Martinique,MTQ,Male,MAL,Ecuador,ECU,4,7,11,11,2
Martinique,MTQ,Male,MAL,El Salvador,SLV,0,0,0,0,0
Martinique,MTQ,Male,MAL,Falkland Islands (Malvinas),FLK,0,0,0,0,0
Martinique,MTQ,Male,MAL,French Guiana,GUF,1245,1733,1411,2302,3735
Martinique,MTQ,Male,MAL,Grenada,GRD,7,4,1,8,14
Martinique,MTQ,Male,MAL,Guadeloupe,GLP,1349,0,994,2624,3764
Martinique,MTQ,Male,MAL,Guatemala,GTM,0,0,0,0,0
Martinique,MTQ,Male,MAL,Guyana,GUY,6,16,16,4,0
Martinique,MTQ,Male,MAL,Haiti,HTI,17,12,15,21,30
Martinique,MTQ,Male,MAL,Honduras,HND,0,0,0,0,0
Martinique,MTQ,Male,MAL,Jamaica,JAM,49,3,25,0,18
Martinique,MTQ,Male,MAL,Martinique,MTQ,0,0,0,0,0
Martinique,MTQ,Male,MAL,Mexico,MEX,1,0,0,0,4
Martinique,MTQ,Male,MAL,Montserrat,MSR,0,0,0,0,0
Martinique,MTQ,Male,MAL,Netherlands Antilles,ANT,16,12,10,16,201
Martinique,MTQ,Male,MAL,Nicaragua,NIC,0,0,0,0,0
Martinique,MTQ,Male,MAL,Panama,PAN,0,0,12,0,4
Martinique,MTQ,Male,MAL,Paraguay,PRY,0,0,8,1,0
Martinique,MTQ,Male,MAL,Peru,PER,24,13,1,0,0
Martinique,MTQ,Male,MAL,Puerto Rico,PRI,18,52,73,14,656
Martinique,MTQ,Male,MAL,St. Kitts and Nevis,KNA,2,2,2,9,1
Martinique,MTQ,Male,MAL,St. Lucia,LCA,6,18,32,12,132
Martinique,MTQ,Male,MAL,St. Vincent and the Grenadines,VCT,2,2,2,2,3
Martinique,MTQ,Male,MAL,Suriname,SUR,0,0,0,0,0
Martinique,MTQ,Male,MAL,Trinidad and Tobago,TTO,150,68,12,7,51
Martinique,MTQ,Male,MAL,Turks and Caicos Islands,TCA,0,0,2,5,5
Martinique,MTQ,Male,MAL,Uruguay,URY,11,0,12,12,15
Martinique,MTQ,Male,MAL,"Venezuela, RB",VEN,0,141,0,2,12
Martinique,MTQ,Male,MAL,Virgin Islands (U.S.),VIR,3,49,7,13,25
Martinique,MTQ,Male,MAL,"Virgin Islands, British",VGB,0,0,0,0,0
Martinique,MTQ,Total,TOT,Anguilla,AIA,1,2,3,5,9
Martinique,MTQ,Total,TOT,Antigua and Barbuda,ATG,1,2,3,5,2
Martinique,MTQ,Total,TOT,Argentina,ARG,80,40,2,3,0
Martinique,MTQ,Total,TOT,Aruba,ABW,13,12,12,23,9
Martinique,MTQ,Total,TOT,"Bahamas, The",BHS,35,4,6,4,4
Martinique,MTQ,Total,TOT,Barbados,BRB,40,21,5,6,7
Martinique,MTQ,Total,TOT,Belize,BLZ,0,0,0,0,1
Martinique,MTQ,Total,TOT,Bolivia,BOL,0,8,14,2,0
Martinique,MTQ,Total,TOT,Brazil,BRA,0,0,0,87,0
Martinique,MTQ,Total,TOT,Cayman Islands,CYM,0,0,0,2,71
Martinique,MTQ,Total,TOT,Chile,CHL,6,0,27,5,0
Martinique,MTQ,Total,TOT,Colombia,COL,41,35,21,7,5
Martinique,MTQ,Total,TOT,Costa Rica,CRI,0,0,2,1,0
Martinique,MTQ,Total,TOT,Cuba,CUB,41,38,32,32,70
Martinique,MTQ,Total,TOT,Dominica,DMA,13,11,9,55,82
Martinique,MTQ,Total,TOT,Dominican Republic,DOM,460,375,265,167,63
Martinique,MTQ,Total,TOT,Ecuador,ECU,7,13,19,21,5
Martinique,MTQ,Total,TOT,El Salvador,SLV,0,0,0,0,0
Martinique,MTQ,Total,TOT,Falkland Islands (Malvinas),FLK,0,0,0,0,0
Martinique,MTQ,Total,TOT,French Guiana,GUF,2490,2818,2450,4257,6890
Martinique,MTQ,Total,TOT,Grenada,GRD,14,8,2,17,31
Martinique,MTQ,Total,TOT,Guadeloupe,GLP,2796,2,2212,5874,8450
Martinique,MTQ,Total,TOT,Guatemala,GTM,0,0,0,0,0
Martinique,MTQ,Total,TOT,Guyana,GUY,10,28,28,8,1
Martinique,MTQ,Total,TOT,Haiti,HTI,43,19,24,32,44
Martinique,MTQ,Total,TOT,Honduras,HND,0,0,0,0,0
Martinique,MTQ,Total,TOT,Jamaica,JAM,103,6,49,0,38
Martinique,MTQ,Total,TOT,Martinique,MTQ,0,0,0,0,0
Martinique,MTQ,Total,TOT,Mexico,MEX,2,0,0,0,8
Martinique,MTQ,Total,TOT,Montserrat,MSR,0,0,0,0,0
Martinique,MTQ,Total,TOT,Netherlands Antilles,ANT,36,31,28,39,401
Martinique,MTQ,Total,TOT,Nicaragua,NIC,0,0,0,0,0
Martinique,MTQ,Total,TOT,Panama,PAN,0,0,29,2,6
Martinique,MTQ,Total,TOT,Paraguay,PRY,0,0,15,2,3
Martinique,MTQ,Total,TOT,Peru,PER,54,28,2,0,0
Martinique,MTQ,Total,TOT,Puerto Rico,PRI,36,106,153,29,1428
Martinique,MTQ,Total,TOT,St. Kitts and Nevis,KNA,5,4,3,18,1
Martinique,MTQ,Total,TOT,St. Lucia,LCA,13,38,64,26,278
Martinique,MTQ,Total,TOT,St. Vincent and the Grenadines,VCT,4,4,4,4,6
Martinique,MTQ,Total,TOT,Suriname,SUR,0,0,0,0,0
Martinique,MTQ,Total,TOT,Trinidad and Tobago,TTO,252,118,24,15,104
Martinique,MTQ,Total,TOT,Turks and Caicos Islands,TCA,0,2,5,10,11
Martinique,MTQ,Total,TOT,Uruguay,URY,39,32,23,24,37
Martinique,MTQ,Total,TOT,"Venezuela, RB",VEN,2,207,0,3,37
Martinique,MTQ,Total,TOT,Virgin Islands (U.S.),VIR,6,86,15,27,54
Martinique,MTQ,Total,TOT,"Virgin Islands, British",VGB,0,2,2,0,0
Mexico,MEX,Female,FEM,Anguilla,AIA,0,0,0,0,1
Mexico,MEX,Female,FEM,Antigua and Barbuda,ATG,2,3,3,3,11
Mexico,MEX,Female,FEM,Argentina,ARG,117,58,4,1122,1807
Mexico,MEX,Female,FEM,Aruba,ABW,6,6,5,4,0
Mexico,MEX,Female,FEM,"Bahamas, The",BHS,4,14,15,13,15
Mexico,MEX,Female,FEM,Barbados,BRB,6,3,0,10,12
Mexico,MEX,Female,FEM,Belize,BLZ,847,1111,1267,0,1092
Mexico,MEX,Female,FEM,Bolivia,BOL,71,1479,2615,3258,4798
Mexico,MEX,Female,FEM,Brazil,BRA,255,241,396,310,553
Mexico,MEX,Female,FEM,Cayman Islands,CYM,0,0,1,10,10
Mexico,MEX,Female,FEM,Chile,CHL,116,163,53,380,833
Mexico,MEX,Female,FEM,Colombia,COL,297,476,593,737,1099
Mexico,MEX,Female,FEM,Costa Rica,CRI,246,295,423,703,1239
Mexico,MEX,Female,FEM,Cuba,CUB,817,726,373,196,122
Mexico,MEX,Female,FEM,Dominica,DMA,2,1,0,1,2
Mexico,MEX,Female,FEM,Dominican Republic,DOM,46,340,592,882,1231
Mexico,MEX,Female,FEM,Ecuador,ECU,10,20,32,357,451
Mexico,MEX,Female,FEM,El Salvador,SLV,839,522,660,777,707
Mexico,MEX,Female,FEM,Falkland Islands (Malvinas),FLK,0,0,0,0,0
Mexico,MEX,Female,FEM,French Guiana,GUF,0,0,0,2,3
Mexico,MEX,Female,FEM,Grenada,GRD,2,1,0,2,4
Mexico,MEX,Female,FEM,Guadeloupe,GLP,0,1,2,5,5
Mexico,MEX,Female,FEM,Guatemala,GTM,988,1864,1724,2848,5632
Mexico,MEX,Female,FEM,Guyana,GUY,14,43,44,12,2
Mexico,MEX,Female,FEM,Haiti,HTI,1,3,4,5,6
Mexico,MEX,Female,FEM,Honduras,HND,182,115,174,410,590
Mexico,MEX,Female,FEM,Jamaica,JAM,14,2,6,0,17
Mexico,MEX,Female,FEM,Martinique,MTQ,2,3,3,6,8
Mexico,MEX,Female,FEM,Mexico,MEX,0,0,0,0,0
Mexico,MEX,Female,FEM,Montserrat,MSR,0,0,0,0,0
Mexico,MEX,Female,FEM,Netherlands Antilles,ANT,17,16,16,4,25
Mexico,MEX,Female,FEM,Nicaragua,NIC,191,329,375,407,486
Mexico,MEX,Female,FEM,Panama,PAN,412,496,592,756,1285
Mexico,MEX,Female,FEM,Paraguay,PRY,88,289,1257,1449,901
Mexico,MEX,Female,FEM,Peru,PER,213,294,356,425,363
Mexico,MEX,Female,FEM,Puerto Rico,PRI,58,173,252,1025,206
Mexico,MEX,Female,FEM,St. Kitts and Nevis,KNA,0,0,0,2,3
Mexico,MEX,Female,FEM,St. Lucia,LCA,2,1,0,4,5
Mexico,MEX,Female,FEM,St. Vincent and the Grenadines,VCT,0,0,0,1,2
Mexico,MEX,Female,FEM,Suriname,SUR,23,15,10,14,19
Mexico,MEX,Female,FEM,Trinidad and Tobago,TTO,27,25,30,26,14
Mexico,MEX,Female,FEM,Turks and Caicos Islands,TCA,0,0,0,1,2
Mexico,MEX,Female,FEM,Uruguay,URY,95,115,40,43,186
Mexico,MEX,Female,FEM,"Venezuela, RB",VEN,536,575,1279,1593,1655
Mexico,MEX,Female,FEM,Virgin Islands (U.S.),VIR,5,23,14,29,52
Mexico,MEX,Female,FEM,"Virgin Islands, British",VGB,0,0,0,0,1
Mexico,MEX,Male,MAL,Anguilla,AIA,0,0,0,0,1
Mexico,MEX,Male,MAL,Antigua and Barbuda,ATG,2,3,1,0,16
Mexico,MEX,Male,MAL,Argentina,ARG,190,94,4,1210,1802
Mexico,MEX,Male,MAL,Aruba,ABW,5,5,5,2,0
Mexico,MEX,Male,MAL,"Bahamas, The",BHS,5,6,4,9,10
Mexico,MEX,Male,MAL,Barbados,BRB,5,3,0,7,8
Mexico,MEX,Male,MAL,Belize,BLZ,1064,1447,1707,0,1254
Mexico,MEX,Male,MAL,Bolivia,BOL,72,1442,2554,3184,4759
Mexico,MEX,Male,MAL,Brazil,BRA,290,274,451,477,705
Mexico,MEX,Male,MAL,Cayman Islands,CYM,0,0,0,7,9
Mexico,MEX,Male,MAL,Chile,CHL,99,150,45,363,865
Mexico,MEX,Male,MAL,Colombia,COL,300,452,564,717,1185
Mexico,MEX,Male,MAL,Costa Rica,CRI,282,223,358,608,1090
Mexico,MEX,Male,MAL,Cuba,CUB,529,492,286,187,311
Mexico,MEX,Male,MAL,Dominica,DMA,2,1,0,3,4
Mexico,MEX,Male,MAL,Dominican Republic,DOM,77,242,428,642,887
Mexico,MEX,Male,MAL,Ecuador,ECU,14,25,38,296,386
Mexico,MEX,Male,MAL,El Salvador,SLV,336,362,530,627,586
Mexico,MEX,Male,MAL,Falkland Islands (Malvinas),FLK,0,0,0,0,0
Mexico,MEX,Male,MAL,French Guiana,GUF,0,0,1,2,3
Mexico,MEX,Male,MAL,Grenada,GRD,2,1,0,2,4
Mexico,MEX,Male,MAL,Guadeloupe,GLP,0,0,2,5,4
